sample_id,label,system_profile,plaintext_byte0,trace_mean,trace_median,trace_variance,trace_std,trace_min,trace_max,trace_skewness,trace_kurtosis,trace_energy,trace_peak_to_peak,trace_q25,trace_q75,cipher_mean,cipher_variance,cipher_std,cipher_entropy,cipher_unique_ratio,cipher_max_symbol_prob,cipher_zero_ratio,cipher_adjacent_equal_ratio,cipher_autocorr1
521,1,Weak-ECB/Leaky,79,0.3698188,0.13907114,2.7692895,1.6641183,-3.1400676,7.4635153,1.480201,3.3446603,2.9060552,10.603582,-0.64731926,0.9176011,110.0,6541.0,80.876448982383,4.0,0.0625,0.0625,0.0625,0.0,-0.4787902465076762
522,0,CBC/Low-Leakage,19,0.021943357,-0.0727238,1.2680227,1.1260651,-2.989061,2.9040997,0.107736394,-0.22644544,1.268504,5.893161,-0.78973764,0.8020165,126.0625,6104.80859375,78.13327456180241,4.749999999999999,0.109375,0.0625,0.0,0.0,-0.07408590356615696
523,1,Weak-ECB/Leaky,43,0.24718815,0.12543353,1.6359447,1.2790406,-3.1503117,5.237866,0.804634,1.7587814,1.6970465,8.388178,-0.59241736,0.9508269,104.25,3666.9375,60.555243373303355,4.0,0.0625,0.0625,0.0,0.0,0.1641174148823248
524,0,CBC/Low-Leakage,39,0.102484815,0.14041486,1.0082061,1.0040947,-2.5707548,3.0470343,0.06144492,-0.12833667,1.0187094,5.6177893,-0.60375154,0.7520307,155.28125,6373.7021484375,79.83546923791141,4.874999999999999,0.1171875,0.0625,0.03125,0.0,-0.16304159936353566
525,0,CBC/Low-Leakage,111,0.002692677,-0.032369867,1.2270727,1.1077331,-2.9641843,2.9567213,-0.00881358,-0.14590073,1.2270799,5.9209056,-0.7181652,0.7747582,123.5,5065.25,71.17056976025975,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.14844264890720577
526,1,Weak-ECB/Leaky,12,0.640399,0.21219286,4.8464255,2.20146,-2.772111,11.231414,2.5950382,7.8488407,5.2565365,14.003525,-0.5037348,1.1003636,136.5,6265.125,79.15254259971691,4.0,0.0625,0.0625,0.0,0.0,-0.1883022557623746
527,1,Weak-ECB/Leaky,41,0.3061802,0.10964264,1.878084,1.370432,-2.1362238,5.8156996,1.1964464,2.32477,1.9718301,7.9519234,-0.58989364,1.0072255,162.625,5964.234375,77.22845573362191,4.0,0.0625,0.0625,0.0,0.0,-0.11311559296707477
528,0,CBC/Low-Leakage,198,0.039996024,0.04281723,1.2154913,1.1024932,-2.3296814,3.2016551,0.19954588,-0.4218459,1.217091,5.531337,-0.755605,0.7946498,122.8125,5461.71484375,73.90341564332464,5.0,0.125,0.03125,0.03125,0.0,0.18867772399860172
529,0,CBC/Low-Leakage,131,0.022539219,0.09710708,1.0438578,1.0216936,-2.4634233,2.7886248,-0.0011501703,-0.47313786,1.0443658,5.252048,-0.74445856,0.74510616,142.1875,4694.27734375,68.51479653147925,4.937499999999999,0.12109375,0.0625,0.0,0.03225806451612903,0.11561259204658077
530,0,CBC/Low-Leakage,97,0.11328321,0.10742309,1.0412449,1.0204141,-2.5935898,3.2056012,0.1834698,0.10295296,1.0540781,5.799191,-0.6051762,0.70866466,123.6875,4646.15234375,68.16269026197543,4.749999999999999,0.109375,0.0625,0.0,0.0,-0.09830972597934605
531,0,CBC/Low-Leakage,137,0.054451123,-0.038524188,1.0653954,1.03218,-2.6211636,3.8057435,0.37156278,0.35142446,1.0683601,6.426907,-0.6982722,0.7218577,136.15625,6511.1318359375,80.69158466616888,4.812499999999999,0.11328125,0.0625,0.0,0.0,0.03207986658246666
532,0,CBC/Low-Leakage,250,-0.050197396,-0.013344994,0.97260964,0.98620975,-2.5627885,2.911833,0.04148716,-0.2653582,0.9751294,5.474622,-0.82697594,0.6382761,141.6875,5254.52734375,72.48811863850517,5.0,0.125,0.03125,0.0,0.0,0.05273532966150655
533,1,Weak-ECB/Leaky,89,0.44387692,0.048805103,3.4660192,1.8617247,-2.7809837,8.87249,2.3128815,6.255082,3.663046,11.653474,-0.58504534,0.84555477,147.8125,4405.52734375,66.37414665176495,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.2954385675132953
534,0,CBC/Low-Leakage,53,0.03531687,0.03880524,0.9767832,0.98832345,-3.0110319,3.2883039,0.015613502,0.21353078,0.9780305,6.2993355,-0.6130325,0.65319425,132.84375,5625.0068359375,75.00004557290282,4.874999999999998,0.1171875,0.0625,0.0,0.03225806451612903,-0.24685366667022204
535,1,Weak-ECB/Leaky,41,0.2649231,0.09002541,1.7796309,1.3340281,-2.9773202,4.6493177,0.87233365,1.3021936,1.849815,7.626638,-0.52292526,0.9080093,162.625,5964.234375,77.22845573362191,4.0,0.0625,0.0625,0.0,0.0,-0.11311559296707477
536,1,Weak-ECB/Leaky,164,0.3056809,0.035406746,2.5449827,1.5953002,-2.6969857,8.405624,1.7502757,5.0464973,2.6384234,11.10261,-0.62128377,0.8726706,117.4375,3972.87109375,63.0307154786458,4.0,0.0625,0.0625,0.0,0.0,-0.3515382642084843
537,1,Weak-ECB/Leaky,25,0.21929047,0.21411839,1.395576,1.181345,-2.5864925,4.452979,0.35386175,0.68680525,1.4436641,7.0394716,-0.54775393,0.9691473,135.0,6346.875,79.66727684564096,4.0,0.0625,0.0625,0.0,0.0,-0.07295215542522629
538,0,CBC/Low-Leakage,183,0.021322673,-0.035224963,1.1982107,1.0946281,-3.1013541,3.445887,0.20097567,0.18503332,1.1986655,6.547241,-0.77058244,0.79887414,142.75,4441.3125,66.64317294367068,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.02900657041454037
539,0,CBC/Low-Leakage,248,0.11765426,0.092917904,1.0040954,1.0020456,-3.0773056,3.2454216,0.21048954,0.44044328,1.017938,6.322727,-0.55103576,0.76187503,131.25,5654.75,75.19807178378977,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.0020797635398208192
540,1,Weak-ECB/Leaky,229,0.36779165,0.20363453,2.5059857,1.5830306,-2.8417454,8.319916,1.7340577,5.537835,2.6412566,11.161661,-0.48984703,0.9667065,122.3125,5947.96484375,77.1230500158675,4.0,0.0625,0.0625,0.0,0.0,-0.3987079562237102
541,1,Weak-ECB/Leaky,160,0.10137297,-0.08377116,1.9626191,1.400935,-2.682199,5.84065,1.0779644,1.860467,1.9728956,8.522849,-0.87311286,0.7924101,109.1875,5379.65234375,73.34611335135625,4.0,0.0625,0.0625,0.0,0.0,0.2603850589295152
542,1,Weak-ECB/Leaky,97,0.40066278,0.1393272,2.425871,1.5575207,-2.574235,7.984815,1.8610682,5.7646246,2.5864017,10.55905,-0.5320071,0.94552064,137.375,6554.859375,80.96208603414317,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.14707438911574028
543,0,CBC/Low-Leakage,202,0.051136006,0.083273515,1.167285,1.0804096,-3.177049,3.2535708,-0.011033263,-0.17074466,1.1699,6.4306197,-0.73867315,0.80241287,147.0,8838.375,94.01263212994304,5.0,0.125,0.03125,0.03125,0.0,-0.21344830092497108
544,1,Weak-ECB/Leaky,182,0.28868735,0.10085862,2.7338977,1.6534503,-2.9909987,8.352197,1.6736082,4.7000923,2.817238,11.343195,-0.75237143,0.85099393,130.3125,7993.46484375,89.40617900206898,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.168470679668635
545,0,CBC/Low-Leakage,58,0.060954433,0.004229373,1.0528499,1.0260848,-2.7067904,2.3616285,-0.015213489,-0.53305435,1.0565654,5.068419,-0.68938446,0.86507285,116.125,5456.359375,73.8671738663393,5.0,0.125,0.03125,0.0,0.0,-0.2522923523782962
546,0,CBC/Low-Leakage,187,-0.038646046,-0.085439414,1.1294079,1.062736,-3.0415537,3.1409826,0.091515414,0.1313169,1.1309015,6.182536,-0.66706026,0.67593825,123.90625,4262.5849609375,65.28847494724853,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.017441728712161274
547,0,CBC/Low-Leakage,177,0.033790804,-0.003954751,0.99711055,0.9985542,-2.626475,2.4471512,0.0023615267,-0.29015923,0.9982524,5.0736265,-0.6315628,0.72844887,147.75,5384.6875,73.38042995240625,4.687499999999999,0.10546875,0.0625,0.0,0.0,-0.03286830531406125
548,0,CBC/Low-Leakage,194,0.09438118,0.09593273,0.9786438,0.98926425,-2.9822042,2.6872435,-0.092990756,-0.07419181,0.98755157,5.669448,-0.5109804,0.7426553,127.03125,5080.6552734375,71.27871543060733,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.2678488897281689
549,1,Weak-ECB/Leaky,188,0.13039893,0.060938656,1.3867354,1.1775973,-2.4741068,5.076215,0.6197933,1.2941794,1.4037395,7.5503216,-0.7058953,0.8109403,155.875,4714.234375,68.6602823690669,3.8749999999999996,0.05859375,0.125,0.0,0.0,0.050142371007983265
550,0,CBC/Low-Leakage,247,0.009992598,-0.0066432897,0.91173506,0.9548482,-2.709099,3.0585132,0.17950657,0.11771941,0.91183496,5.7676125,-0.65545374,0.6157209,118.8125,6653.71484375,81.57030613985704,4.663909765557391,0.10546875,0.09375,0.0,0.0,-0.0892558131220069
551,0,CBC/Low-Leakage,120,0.13143265,0.01692428,1.0161371,1.0080363,-2.087565,3.5528657,0.45065895,0.23435307,1.0334117,5.6404305,-0.5321408,0.8519905,122.21875,5993.3583984375,77.41678369990257,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.04964828482531008
552,1,Weak-ECB/Leaky,143,0.4911399,0.3501999,2.3329856,1.5274115,-2.7248218,6.9707947,1.474632,3.5505648,2.5742042,9.695617,-0.51480645,1.0980678,135.75,5573.8125,74.65797010366676,4.0,0.0625,0.0625,0.0,0.0,-0.16813178213836727
553,0,CBC/Low-Leakage,93,-0.0028905869,0.016140351,1.0760831,1.0373442,-2.9402988,2.9702609,-0.12711814,-0.0009841919,1.0760914,5.9105597,-0.68210906,0.7408233,140.40625,5026.8662109375,70.9003964088883,5.0,0.125,0.03125,0.0,0.0,-0.033668481140697405
554,0,CBC/Low-Leakage,100,0.11822926,0.1921699,0.99290836,0.99644786,-2.297671,3.1552942,0.12849633,-0.0777843,1.0068865,5.4529653,-0.5557948,0.7181492,135.5625,5985.49609375,77.36598796467347,4.687499999999999,0.10546875,0.0625,0.0,0.0,-0.09189994829439713
555,1,Weak-ECB/Leaky,182,0.28763026,0.12794846,2.3724866,1.5402879,-2.8206096,6.835059,1.407139,3.2613802,2.4552178,9.655668,-0.6284156,0.9192177,130.3125,7993.46484375,89.40617900206898,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.168470679668635
556,1,Weak-ECB/Leaky,158,0.4228772,0.12177013,2.5965033,1.6113669,-2.892641,8.012929,1.7306678,4.631896,2.7753286,10.90557,-0.48361164,1.0515995,128.0,3752.0,61.25357132445422,4.0,0.0625,0.0625,0.0,0.0,-0.37060036535605173
557,0,CBC/Low-Leakage,43,-0.11164206,-0.07912927,1.1053984,1.0513793,-3.2714958,2.6817951,-0.109813325,0.050416946,1.1178623,5.953291,-0.7623873,0.59364164,133.8125,6620.08984375,81.36393453951204,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.046626860694625516
558,0,CBC/Low-Leakage,32,-0.0048909187,-0.10291458,1.1898848,1.0908184,-3.6813245,2.928537,0.07584743,0.080079794,1.1899087,6.6098614,-0.7720399,0.6945867,120.59375,4194.3662109375,64.76392677206579,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.23349789346101232
559,1,Weak-ECB/Leaky,247,0.2582028,-0.0023969691,2.3119273,1.5205023,-2.2766814,6.548088,1.6669873,3.9392843,2.3785958,8.82477,-0.62909466,0.7713149,139.125,7615.109375,87.26459405165419,4.0,0.0625,0.0625,0.0,0.0,0.3772847188046711
560,1,Weak-ECB/Leaky,221,0.6704839,0.23313308,4.364697,2.0891857,-2.2234013,10.399974,2.8038793,9.043109,4.814245,12.623375,-0.41322705,0.967206,141.8125,8979.27734375,94.75904887529211,4.0,0.0625,0.0625,0.0625,0.0,0.5217351809103035
561,0,CBC/Low-Leakage,72,0.08152613,0.09110818,0.9925599,0.996273,-3.0040736,2.8026538,-0.049422756,0.121543646,0.9992065,5.8067274,-0.58941853,0.7212893,118.75,5632.1875,75.0479013697252,4.874999999999998,0.1171875,0.0625,0.0,0.03225806451612903,-0.09250710846773001
562,1,Weak-ECB/Leaky,3,0.53210694,0.24932669,4.084111,2.0209184,-2.9153705,10.3864,2.285692,6.6371937,4.3672485,13.301771,-0.55019456,0.88032,149.25,6080.4375,77.97716011756263,4.0,0.0625,0.0625,0.0,0.0,0.26907151622257697
563,1,Weak-ECB/Leaky,229,0.3604139,0.14002782,2.5395782,1.5936054,-2.7026665,8.060268,1.9118229,5.1155615,2.6694763,10.762935,-0.61996,0.857703,122.3125,5947.96484375,77.1230500158675,4.0,0.0625,0.0625,0.0,0.0,-0.3987079562237102
564,0,CBC/Low-Leakage,99,-0.008467363,0.05281929,1.0956912,1.0467527,-3.8497748,2.8953924,-0.117002934,0.14315534,1.0957628,6.7451673,-0.75490093,0.7088622,128.4375,5032.30859375,70.93876650851776,5.0,0.125,0.03125,0.0,0.0,-0.16192784757726406
565,1,Weak-ECB/Leaky,166,0.29268157,0.16604394,1.8863139,1.3734314,-2.7619164,6.4580135,1.2843819,3.5414653,1.9719763,9.21993,-0.5562112,0.8469922,157.5,4219.0,64.95382975621992,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.06561851382462072
566,1,Weak-ECB/Leaky,116,0.25580013,0.14497516,1.6249852,1.274749,-2.3745167,5.0847664,0.83731794,1.6494188,1.690419,7.459283,-0.4887934,0.82629263,154.0625,4105.18359375,64.07170665551214,4.0,0.0625,0.0625,0.0,0.0,-0.026098575211914093
567,0,CBC/Low-Leakage,4,-0.0037989821,-0.017387105,1.0487543,1.0240871,-2.5686378,2.4732764,0.095128074,-0.6003163,1.0487688,5.041914,-0.7846118,0.7239305,108.875,4986.171875,70.61283080998807,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.2958996866803412
568,1,Weak-ECB/Leaky,124,0.67475986,0.29383698,5.973259,2.444025,-2.9497764,12.514014,2.676422,8.239272,6.4285593,15.463791,-0.57401186,1.0441291,122.8125,4038.77734375,63.551375624371815,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.008489083912225059
569,1,Weak-ECB/Leaky,135,0.4619707,0.13538885,3.7277894,1.9307485,-2.697107,9.525617,2.172076,6.0600634,3.9412065,12.222724,-0.6271593,1.0370206,98.1875,3194.02734375,56.515726517050105,4.0,0.0625,0.0625,0.0,0.0,0.09994576403549651
570,0,CBC/Low-Leakage,134,0.043432273,0.028169185,1.1082534,1.0527362,-2.5565856,3.0310395,0.1236023,-0.10805845,1.1101396,5.587625,-0.6697547,0.77665687,109.875,5370.671875,73.2848679810505,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.19599038125699775
571,1,Weak-ECB/Leaky,86,0.3540035,0.078349456,2.5291648,1.5903348,-3.3261142,7.9749713,1.6872107,4.681371,2.6544836,11.301085,-0.5702883,0.946111,108.6875,4444.33984375,66.66588215684241,4.0,0.0625,0.0625,0.0,0.0,0.22289411922804064
572,0,CBC/Low-Leakage,179,0.10635396,0.10750549,0.90172434,0.9495917,-2.2131882,2.8664546,0.08644979,-0.18661666,0.9130356,5.079643,-0.6088721,0.7779449,123.75,4186.875,64.70606617620948,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.08996636781990013
573,0,CBC/Low-Leakage,109,-0.009707946,-0.0797748,1.0240068,1.0119323,-2.6704135,3.4572804,0.22351344,0.25615025,1.024101,6.127694,-0.66923213,0.71298563,124.09375,4762.3349609375,69.00967295196739,4.749999999999999,0.109375,0.0625,0.03125,0.0,0.14936199213689624
574,0,CBC/Low-Leakage,159,-0.002919415,0.043035127,1.1365805,1.0661052,-2.7662659,2.690343,0.010134456,-0.4995396,1.1365889,5.456609,-0.7279525,0.76157486,121.25,6331.25,79.56915231419774,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.08886597565388905
575,0,CBC/Low-Leakage,37,-0.042689316,0.016874451,1.0130492,1.0065035,-2.7804382,2.2803147,-0.18228833,-0.35476685,1.0148716,5.060753,-0.7144164,0.6768485,113.34375,5511.9755859375,74.24268035259436,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.1387895259726191
576,1,Weak-ECB/Leaky,201,0.3189652,0.18321171,1.9279398,1.3885027,-3.2283363,6.622816,1.2898592,3.1293526,2.0296788,9.851152,-0.5219979,0.93386686,130.25,6955.5625,83.40001498800825,4.0,0.0625,0.0625,0.0,0.0,-0.031612215975397887
577,1,Weak-ECB/Leaky,179,0.4184075,0.20720348,2.660891,1.6312238,-2.6099296,7.798476,1.9191172,5.387068,2.8359556,10.408405,-0.59603703,0.93544054,118.25,5092.5625,71.36219237103076,4.0,0.0625,0.0625,0.0,0.0,0.07638890057325659
578,1,Weak-ECB/Leaky,105,0.5060223,0.16970591,3.4035892,1.8448819,-2.8180723,9.036747,2.2907612,7.00784,3.659648,11.854819,-0.54000276,1.1134286,107.375,7465.109375,86.40086443433306,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,-0.3579788684832638
579,0,CBC/Low-Leakage,229,0.16532241,0.17421573,1.1065222,1.0519136,-2.5608108,3.7079754,0.2541477,0.36633444,1.1338537,6.2687864,-0.5501761,0.8228272,122.71875,3883.2021484375,62.31534440599282,4.78890976555739,0.11328125,0.09375,0.0,0.03225806451612903,0.06389506425590391
580,1,Weak-ECB/Leaky,163,0.5207345,0.20632711,3.3440638,1.8286781,-2.3788662,8.360946,2.0242062,5.4975376,3.6152284,10.739812,-0.44250488,1.0836439,108.375,5786.359375,76.06812325146454,4.0,0.0625,0.0625,0.0,0.0,0.0008750736912804071
581,1,Weak-ECB/Leaky,13,0.45095786,0.14137375,3.1730652,1.78131,-2.8359091,8.894986,2.1967616,6.535552,3.3764284,11.730895,-0.49322945,0.9433591,122.6875,5181.08984375,71.97978774454673,3.8750000000000004,0.05859375,0.125,0.0625,0.03225806451612903,-0.36844005583040224
582,0,CBC/Low-Leakage,128,0.008868601,0.013450526,1.0292349,1.0145122,-2.646042,3.4466894,0.057365905,0.054967403,1.0293137,6.0927315,-0.6215943,0.74381566,97.21875,4704.1708984375,68.58695866152325,5.0,0.125,0.03125,0.03125,0.0,-0.014899240376939881
583,1,Weak-ECB/Leaky,178,0.1193019,0.1644091,1.0630913,1.0310632,-2.585917,3.6530108,0.15294364,0.27197504,1.0773243,6.238928,-0.5955374,0.80043507,157.6875,4559.58984375,67.52473505131286,4.0,0.0625,0.0625,0.0,0.0,-0.3706469837010406
584,0,CBC/Low-Leakage,137,0.06691205,0.15943527,1.1262581,1.0612531,-3.1817179,2.7534995,-0.14118662,-0.26450586,1.1307354,5.9352174,-0.67290354,0.79026514,129.5,5648.4375,75.15608757778708,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.13274729765932028
585,0,CBC/Low-Leakage,243,0.1304585,0.18254526,0.9780888,0.9889837,-2.884656,3.5166423,-0.13762915,0.49472928,0.9951082,6.4012985,-0.5668111,0.71625376,131.03125,4541.5302734375,67.3908767819317,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.19498828789276157
586,0,CBC/Low-Leakage,85,-0.042122215,0.0076418705,0.99944687,0.9997234,-2.5506794,2.6008558,-0.03852197,-0.35640836,1.0012212,5.151535,-0.741678,0.6224736,142.84375,5189.6943359375,72.03953314630446,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.25181981971797035
587,1,Weak-ECB/Leaky,178,0.09458124,0.17608029,1.0494359,1.0244198,-3.428465,2.5701227,-0.33160946,0.23629665,1.0583816,5.9985876,-0.5620773,0.7656026,157.6875,4559.58984375,67.52473505131286,4.0,0.0625,0.0625,0.0,0.0,-0.3706469837010406
588,1,Weak-ECB/Leaky,43,0.1612293,0.15166055,1.3743247,1.172316,-2.6962187,5.0002,0.65923345,1.4707642,1.4003196,7.696419,-0.6433034,0.8013082,104.25,3666.9375,60.555243373303355,4.0,0.0625,0.0625,0.0,0.0,0.1641174148823248
589,1,Weak-ECB/Leaky,180,0.57349145,0.18317531,4.6779404,2.1628547,-2.8142703,10.050175,2.3407984,6.6365194,5.006832,12.864445,-0.5300202,1.027861,140.125,4983.984375,70.59733971616778,4.0,0.0625,0.0625,0.0,0.0,-0.35403742893183116
590,1,Weak-ECB/Leaky,165,0.35765755,0.09092962,2.699935,1.6431478,-2.6710439,8.116094,1.8381058,4.579686,2.8278537,10.787138,-0.6471238,0.81135124,139.5625,6220.12109375,78.86774431762329,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.026249282175174086
591,0,CBC/Low-Leakage,61,-0.034159005,0.038377788,1.0008304,1.0004151,-2.9678125,2.2645183,-0.19366592,-0.18775296,1.0019972,5.232331,-0.7314843,0.66771156,104.40625,5841.1162109375,76.4271954930802,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.0031070267759931965
592,0,CBC/Low-Leakage,24,0.053919483,0.06555943,1.0603905,1.0297526,-2.4678912,2.349739,-0.107420824,-0.48788118,1.0632977,4.8176303,-0.680933,0.77384543,135.6875,6158.21484375,78.47429415897922,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.13503642355244622
593,0,CBC/Low-Leakage,164,0.029797701,0.015087094,0.99162984,0.9958061,-3.259699,2.293548,-0.08012736,-0.075570345,0.9925177,5.5532475,-0.5756998,0.6822715,130.90625,4995.0849609375,70.67591499894077,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.07675556777535072
594,0,CBC/Low-Leakage,83,0.1457627,0.20701051,0.9656654,0.98268276,-2.4361532,2.4497612,-0.22739977,-0.104412794,0.98691213,4.8859143,-0.45274413,0.7674022,103.53125,5416.3115234375,73.59559445671664,5.0,0.125,0.03125,0.03125,0.0,-0.20908865774379198
595,0,CBC/Low-Leakage,117,-0.08425319,-0.07614297,1.0570843,1.028146,-2.7480402,2.3098855,-0.11610483,-0.42618513,1.064183,5.0579257,-0.7966921,0.6094754,121.78125,6043.7333984375,77.74145225320595,4.874999999999998,0.1171875,0.0625,0.03125,0.03225806451612903,-0.25461763457623987
596,0,CBC/Low-Leakage,119,-0.0087450445,-0.0473184,0.9840554,0.9919957,-2.7616086,2.7956796,-0.039288256,-0.14395642,0.9841319,5.557288,-0.74578166,0.7120047,132.875,5185.859375,72.01291116876196,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.1561406650804391
597,0,CBC/Low-Leakage,245,0.12274467,0.09414773,0.94053257,0.9698106,-2.891365,3.087154,0.15076117,0.24165845,0.9555989,5.978519,-0.53703386,0.77802455,114.03125,4083.3427734375,63.90103890734093,4.812499999999998,0.11328125,0.0625,0.03125,0.0,0.05369053387389033
598,1,Weak-ECB/Leaky,22,0.29457188,0.1363661,2.0630786,1.4363421,-3.2210643,6.8032026,1.211684,3.2062707,2.1498513,10.024267,-0.5931064,0.9148067,147.9375,4979.68359375,70.56687320372073,4.0,0.0625,0.0625,0.0,0.0,-0.20645474583678666
599,1,Weak-ECB/Leaky,63,0.3218939,0.11235092,2.6321416,1.6223876,-2.9187348,6.799666,1.5531002,3.6014557,2.7357574,9.718401,-0.7355135,0.93000174,121.75,4463.0625,66.8061561534564,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,0.29825568077528963
600,0,CBC/Low-Leakage,251,0.0017487851,-0.014098606,0.79535854,0.8918288,-2.0852132,2.450971,0.040620998,-0.21087289,0.7953615,4.5361843,-0.5137757,0.5695689,106.40625,4121.8662109375,64.20176174325358,4.812499999999998,0.11328125,0.0625,0.0,0.0,0.2624517822155663
601,0,CBC/Low-Leakage,40,0.007855581,-0.039936326,1.0079443,1.0039643,-2.0788183,2.7426126,0.2888963,-0.5121882,1.0080061,4.821431,-0.75956905,0.69038105,139.03125,5134.6552734375,71.65650893978508,4.937499999999999,0.12109375,0.0625,0.03125,0.03225806451612903,0.10618032093663975
602,1,Weak-ECB/Leaky,202,0.43215126,0.27655452,2.1007104,1.4493828,-2.6852036,7.7109103,1.284204,3.4449167,2.287465,10.396114,-0.53242904,1.0744681,119.0625,3906.43359375,62.501468732742595,4.0,0.0625,0.0625,0.0,0.0,-0.08608865766840056
603,1,Weak-ECB/Leaky,110,0.44143605,0.17744216,2.5776982,1.6055212,-2.4694057,7.346573,1.9060496,4.868235,2.7725644,9.815979,-0.54918164,1.0036919,133.5625,4670.12109375,68.33828424646028,4.0,0.0625,0.0625,0.0,0.0,-0.1587111966174122
604,1,Weak-ECB/Leaky,90,0.55652344,0.23511337,3.7242737,1.9298377,-2.3174498,9.849344,2.266003,6.774107,4.033992,12.166794,-0.5620513,1.0293157,108.0625,6166.55859375,78.52743847694256,4.0,0.0625,0.0625,0.0,0.0,-0.22641097943846455
605,0,CBC/Low-Leakage,147,0.024513371,0.035803027,1.0993667,1.0485069,-2.4953475,3.2247682,0.1153228,0.06721616,1.0999676,5.7201157,-0.64123976,0.70657325,101.40625,5103.4287109375,71.43828603023381,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.014315734551430908
606,1,Weak-ECB/Leaky,129,0.053342704,0.0695195,1.1222249,1.0593512,-2.5248656,2.9479623,-0.15106036,-0.44183707,1.1250703,5.472828,-0.6615278,0.8915181,106.25,4025.1875,63.44436539205038,4.0,0.0625,0.0625,0.0625,0.0,-0.12547494107194562
